car_id,car_make,car_model,car_year,car_mileage,car_price,car_transmission,car_driveTrain,car_vendor,car_location,car_engine
705243842,Acura,TL,2013,34599,19000,Automatic,FWD,Washington,Washington,
702691028,Toyota,RAV4,2013,34617,17000,Automatic,FWD,Washington,Washington,
705243811,Nissan,Murano,2013,34643,16250,Automatic,FWD,Washington,Washington,
703445524,Nissan,Pathfinder,2015,34657,21000,Automatic,FWD,Washington,Washington,
705096475,Toyota,Tacoma,2013,34670,21000,Automatic,FWD,Washington,Washington,
701215387,Ford,Mustang,2014,34682,27500,Automatic,FWD,Washington,Washington,
705096366,Volkswagen,Passat,2016,34702,14000,Automatic,FWD,Washington,Washington,
705684046,Chevrolet,Malibu,2015,34706,13750,Automatic,FWD,Washington,Washington,
704834487,Dodge,Grand Caravan,2016,34796,20750,Automatic,FWD,Washington,Washington,
705127116,Scion,tC,2014,34812,14000,Automatic,FWD,Washington,Washington,
705575650,Lexus,CT 200h,2014,34825,21750,Automatic,FWD,Washington,Washington,
701342907,Infiniti,FX37,2013,34852,29500,Automatic,FWD,Washington,Washington,
701241002,Volvo,V60,2016,34854,23500,Automatic,FWD,Washington,Washington,
703792233,BMW,528,2014,34861,27250,Automatic,FWD,Washington,Washington,
702505347,Hyundai,Tucson,2016,34872,17000,Automatic,FWD,Washington,Washington,
701562247,Honda,Accord,2014,34888,18750,Automatic,FWD,Washington,Washington,
704883392,Chrysler,300,2015,34901,18750,Automatic,FWD,Washington,Washington,
702805849,Toyota,Tacoma,2013,34903,26250,Automatic,FWD,Washington,Washington,
702069051,Toyota,Venza,2014,34915,22000,Automatic,FWD,Washington,Washington,
705443952,Ford,Fusion Hybrid,2014,34921,20750,Automatic,FWD,Washington,Washington,
701678135,Ram,1500,2014,34940,37000,Automatic,FWD,Washington,Washington,
705332390,BMW,328d,2015,34945,31500,Automatic,FWD,Washington,Washington,
699229362,BMW,335,2014,34980,29250,Automatic,FWD,Washington,Washington,
705443958,Mazda,Mazda3,2014,35003,13250,Automatic,FWD,Washington,Washington,
701562484,Chevrolet,Silverado 1500,2014,35020,28500,Automatic,FWD,Washington,Washington,
696635956,BMW,550,2014,35120,38000,Automatic,FWD,Washington,Washington,
705446884,Hyundai,Santa Fe Sport,2014,35124,21250,Automatic,FWD,Washington,Washington,
704115348,BMW,550,2014,35132,36000,Automatic,FWD,Washington,Washington,
704834273,Honda,CR-V,2014,35193,20250,Automatic,FWD,Washington,Washington,
701562519,Chrysler,300C,2014,35208,18750,Automatic,FWD,Washington,Washington,
703900621,Dodge,Grand Caravan,2014,35233,16750,Automatic,FWD,Washington,Washington,
703150342,Lexus,RX 350,2014,35239,29750,Automatic,FWD,Washington,Washington,
704352970,Nissan,Pathfinder,2015,35271,20750,Automatic,FWD,Washington,Washington,
705817403,Infiniti,G37,2013,35281,19500,Automatic,FWD,Washington,Washington,
705443935,Lincoln,MKZ Hybrid,2014,35303,22000,Automatic,FWD,Washington,Washington,
703792225,MINI,Paceman,2014,35397,18250,Automatic,FWD,Washington,Washington,
705332402,Volkswagen,Beetle,2015,35406,12250,Automatic,FWD,Washington,Washington,
705684063,Acura,ILX,2014,35449,17000,Automatic,FWD,Washington,Washington,
700648007,GMC,Acadia,2014,35464,23250,Automatic,FWD,Washington,Washington,
704883376,BMW,328d,2014,35477,24250,Automatic,FWD,Washington,Washington,
705784949,GMC,Terrain,2014,35497,16500,Automatic,FWD,Washington,Washington,
700951874,Ford,F-150,2015,35512,26500,Automatic,FWD,Washington,Washington,
701562360,Ford,Escape,2016,35576,17500,Automatic,FWD,Washington,Washington,
702505248,Ford,Edge,2014,35591,17500,Automatic,FWD,Washington,Washington,
702805235,Honda,CR-V,2015,35667,18000,Automatic,FWD,Washington,Washington,
703150278,Toyota,RAV4,2014,35668,17750,Automatic,FWD,Washington,Washington,
705337390,Jeep,Grand Cherokee,2014,35690,30500,Automatic,FWD,Washington,Washington,
705817388,Honda,CR-V,2014,35757,18250,Automatic,FWD,Washington,Washington,
705446686,Nissan,Juke,2013,35785,14000,Automatic,FWD,Washington,Washington,
701563276,Dodge,Journey,2014,35847,18500,Automatic,FWD,Washington,Washington,
705243974,Cadillac,CTS,2015,35859,29000,Automatic,FWD,Washington,Washington,
705069868,Mazda,Mazda6,2014,35865,14750,Automatic,FWD,Washington,Washington,
705444162,BMW,328,2014,35872,24000,Automatic,FWD,Washington,Washington,
704642409,Honda,CR-V,2014,35892,20250,Automatic,FWD,Washington,Washington,
701215427,BMW,335 Gran Turismo,2014,35901,29000,Automatic,FWD,Washington,Washington,
703715210,Honda,CR-V,2014,35947,16250,Automatic,FWD,Washington,Washington,
704114919,Kia,Optima Hybrid,2013,35985,14750,Automatic,FWD,Washington,Washington,
704533831,Toyota,RAV4,2014,36003,18000,Automatic,FWD,Washington,Washington,
703444367,Honda,CR-V,2014,36007,16750,Automatic,FWD,Washington,Washington,
705575490,Volkswagen,Jetta,2014,36037,11750,Automatic,FWD,Washington,Washington,
705817370,Honda,Accord,2014,36042,15500,Automatic,FWD,Washington,Washington,
702505252,Infiniti,G37,2013,36061,19750,Automatic,FWD,Washington,Washington,
703444350,Ford,Escape,2014,36096,19250,Automatic,FWD,Washington,Washington,
701240845,Chrysler,Town & Country,2014,36136,20250,Automatic,FWD,Washington,Washington,
701777836,Cadillac,SRX,2013,36138,23500,Automatic,FWD,Washington,Washington,
704883071,Cadillac,XTS,2014,36148,24000,Automatic,FWD,Washington,Washington,
703792210,Chrysler,Town & Country,2015,36164,21750,Automatic,FWD,Washington,Washington,
704428970,Mercedes-Benz,unknown,2014,36168,21250,Automatic,FWD,Washington,Washington,
695530210,Ford,F-150,2011,36202,41750,Automatic,FWD,Washington,Washington,
705784821,Honda,Civic,2014,36214,14250,Automatic,FWD,Washington,Washington,
704642542,BMW,328d,2014,36218,25250,Automatic,FWD,Washington,Washington,
703444352,GMC,Terrain,2014,36238,20750,Automatic,FWD,Washington,Washington,
704883103,Jeep,Compass,2015,36241,15250,Automatic,FWD,Washington,Washington,
701215505,Hyundai,Santa Fe Sport,2015,36255,16750,Automatic,FWD,Washington,Washington,
702174161,Honda,CR-V,2015,36310,17500,Automatic,FWD,Washington,Washington,
705817376,Toyota,Yaris,2015,36329,10250,Automatic,FWD,Washington,Washington,
704834460,Ford,Escape,2016,36394,15750,Automatic,FWD,Washington,Washington,
703598227,Toyota,Avalon,2014,36415,20750,Automatic,FWD,Washington,Washington,
702505256,Kia,Sorento,2014,36422,17250,Automatic,FWD,Washington,Washington,
704834394,MINI,Countryman,2014,36440,20500,Automatic,FWD,Washington,Washington,
703444370,Cadillac,SRX,2014,36451,24000,Automatic,FWD,Washington,Washington,
703792282,Hyundai,Genesis,2014,36472,19750,Automatic,FWD,Washington,Washington,
702691501,Kia,Optima,2014,36508,14000,Automatic,FWD,Washington,Washington,
705817272,Hyundai,Elantra,2013,36554,10500,Automatic,FWD,Washington,Washington,
704883915,Honda,CR-V,2014,36595,18000,Automatic,FWD,Washington,Washington,
702806312,Cadillac,SRX,2014,36595,27500,Automatic,FWD,Washington,Washington,
702570323,Lexus,CT 200h,2013,36617,18500,Automatic,FWD,Washington,Washington,
705332394,Kia,Sorento,2014,36621,21000,Automatic,FWD,Washington,Washington,
699961922,Toyota,Venza,2015,36653,18750,Automatic,FWD,Washington,Washington,
702401007,Kia,Optima Hybrid,2016,36668,16250,Automatic,FWD,Washington,Washington,
704834228,Chevrolet,Impala,2014,36716,16250,Automatic,FWD,Washington,Washington,
703996675,Lexus,ES 350,2014,36807,24250,Automatic,FWD,Washington,Washington,
705575619,Subaru,Forester,2015,36878,18750,Automatic,FWD,Washington,Washington,
701342778,Nissan,Altima,2015,36887,18750,Automatic,FWD,Washington,Washington,
705243861,Infiniti,G37,2013,37014,20250,Automatic,FWD,Washington,Washington,
704115248,Toyota,Avalon Hybrid,2014,37043,22750,Automatic,FWD,Washington,Washington,
705575267,Lexus,RX 350,2015,37046,33000,Automatic,FWD,Washington,Washington,
701562521,Cadillac,Escalade,2013,37074,39000,Automatic,FWD,Washington,Washington,
705069828,Cadillac,ATS,2014,37082,17750,Automatic,FWD,Washington,Washington,
701954379,Lexus,ES 350,2014,37162,25500,Automatic,FWD,Washington,Washington,
699846060,BMW,428,2015,37181,29000,Automatic,FWD,Washington,Washington,
705784872,Hyundai,Santa Fe,2013,37298,19250,Automatic,FWD,Washington,Washington,
702805552,Volkswagen,Passat,2015,37316,13000,Automatic,FWD,Washington,Washington,
701563120,Ford,Explorer,2013,37392,22500,Automatic,FWD,Washington,Washington,
705684048,BMW,550,2013,37393,35750,Automatic,FWD,Washington,Washington,
705784931,Hyundai,Elantra,2015,37398,12000,Automatic,FWD,Washington,Washington,
699845685,Jeep,Cherokee,2015,37417,17750,Automatic,FWD,Washington,Washington,
705817371,Jeep,Compass,2016,37428,15750,Automatic,FWD,Washington,Washington,
704834499,Chevrolet,Traverse,2014,37459,21750,Automatic,FWD,Washington,Washington,
705817359,Hyundai,Santa Fe,2013,37527,19000,Automatic,FWD,Washington,Washington,
701777828,Ford,Explorer,2015,37603,25000,Automatic,FWD,Washington,Washington,
705579322,Lincoln,MKZ Hybrid,2013,37644,21250,Automatic,FWD,Washington,Washington,
705445195,Lexus,IS 250C,2011,37711,23750,Automatic,FWD,Washington,Washington,
705444752,Lincoln,MKZ,2014,37722,20500,Automatic,FWD,Washington,Washington,
703778710,Toyota,Avalon,2013,37733,21250,Automatic,FWD,Washington,Washington,
701215451,Volkswagen,Tiguan,2014,37734,16250,Automatic,FWD,Washington,Washington,
704642273,MINI,Countryman,2014,37849,20250,Automatic,FWD,Washington,Washington,
705243877,Hyundai,Santa Fe Sport,2014,37867,21750,Automatic,FWD,Washington,Washington,
704834241,Toyota,RAV4,2015,37897,18750,Automatic,FWD,Washington,Washington,
705784900,Hyundai,Santa Fe,2013,37905,18750,Automatic,FWD,Washington,Washington,
701563633,Volvo,V60 Cross Country,2016,37910,24250,Automatic,FWD,Washington,Washington,
703264996,Toyota,Tacoma,2013,37932,24000,Automatic,FWD,Washington,Washington,
700951633,Ram,1500,2014,37932,32000,Automatic,FWD,Washington,Washington,
704642742,Infiniti,M37,2013,37946,29250,Automatic,FWD,Washington,Washington,
701562707,Ford,Fusion,2016,37954,17000,Automatic,FWD,Washington,Washington,
704352890,MINI,Hardtop,2014,37958,19250,Automatic,FWD,Washington,Washington,
705817482,Chrysler,Town & Country,2014,38007,20250,Automatic,FWD,Washington,Washington,
700527069,Lexus,ES 350,2014,38080,24250,Automatic,FWD,Washington,Washington,
705684154,Honda,Accord,2014,38109,17250,Automatic,FWD,Washington,Washington,
704115113,Lexus,CT 200h,2015,38157,20750,Automatic,FWD,Washington,Washington,
703036674,Infiniti,G37,2013,38166,19750,Automatic,FWD,Washington,Washington,
702400841,Jeep,Cherokee,2014,38183,20250,Automatic,FWD,Washington,Washington,
702400995,BMW,X5,2014,38215,37500,Automatic,FWD,Washington,Washington,
702400902,Hyundai,Santa Fe,2014,38219,23500,Automatic,FWD,Washington,Washington,
704883434,Ford,Expedition EL,2016,38403,34750,Automatic,FWD,Washington,Washington,
702570358,BMW,328 Gran Turismo,2014,38449,23750,Automatic,FWD,Washington,Washington,
702279100,Toyota,Tacoma,2016,38471,30500,Automatic,FWD,Washington,Washington,
704533953,Toyota,RAV4,2014,38492,19000,Automatic,FWD,Washington,Washington,
702691015,Ford,Edge,2013,38542,19750,Automatic,FWD,Washington,Washington,
701215486,Ford,F-150,2014,38594,27000,Automatic,FWD,Washington,Washington,
704533384,Toyota,RAV4,2015,38623,17250,Automatic,FWD,Washington,Washington,
701215379,Buick,LaCrosse,2013,38681,17000,Automatic,FWD,Washington,Washington,
702400989,Infiniti,G37,2013,38830,19500,Automatic,FWD,Washington,Washington,
701562718,Chevrolet,Silverado 1500,2014,38832,29500,Automatic,FWD,Washington,Washington,
703444998,Chevrolet,Traverse,2015,38841,24000,Automatic,FWD,Washington,Washington,
705096242,Chevrolet,Camaro,2013,38875,25250,Automatic,FWD,Washington,Washington,
702570207,Hyundai,Santa Fe,2014,38917,23500,Automatic,FWD,Washington,Washington,
705446472,Hyundai,Santa Fe Sport,2014,38941,21000,Automatic,FWD,Washington,Washington,
701562752,Honda,Odyssey,2015,38973,31250,Automatic,FWD,Washington,Washington,
701563375,Volvo,XC70,2016,38983,30000,Automatic,FWD,Washington,Washington,
700165788,Hyundai,Santa Fe Sport,2015,39031,17250,Automatic,FWD,Washington,Washington,
705069964,Buick,Regal,2014,39034,18500,Automatic,FWD,Washington,Washington,
704462809,Volkswagen,Tiguan,2014,39043,14750,Automatic,FWD,Washington,Washington,
699846387,Hyundai,Genesis,2014,39131,21000,Automatic,FWD,Washington,Washington,
701562610,Ford,Escape,2016,39181,20250,Automatic,FWD,Washington,Washington,
705069785,BMW,335,2013,39201,22750,Automatic,FWD,Washington,Washington,
703265008,Ram,1500,2014,39219,26250,Automatic,FWD,Washington,Washington,
703792218,Honda,Crosstour,2014,39322,22750,Automatic,FWD,Washington,Washington,
699846351,BMW,328,2015,39371,23250,Automatic,FWD,Washington,Washington,
704533835,Ford,Flex,2014,39394,22750,Automatic,FWD,Washington,Washington,
702962180,Kia,Optima,2013,39482,17500,Automatic,FWD,Washington,Washington,
702691009,Nissan,Altima,2014,39632,16750,Automatic,FWD,Washington,Washington,
703896124,Kia,Cadenza,2014,39641,20000,Automatic,FWD,Washington,Washington,
705096385,Mercedes-Benz,unknown,2014,39648,23250,Automatic,FWD,Washington,Washington,
701678168,Toyota,Venza,2014,39677,24500,Automatic,FWD,Washington,Washington,
705684609,Chrysler,200,2015,39784,12750,Automatic,FWD,Washington,Washington,
703996612,BMW,X3,2014,39821,28250,Automatic,FWD,Washington,Washington,
701562663,BMW,535,2014,39894,29250,Automatic,FWD,Washington,Washington,
704534273,Lexus,ES 350,2014,39931,26500,Automatic,FWD,Washington,Washington,
705069743,Honda,CR-V,2013,39932,19500,Automatic,FWD,Washington,Washington,
702475426,Nissan,Quest,2015,40023,17750,Automatic,FWD,Washington,Washington,
699846341,BMW,328,2015,40034,24750,Automatic,FWD,Washington,Washington,
699846167,Volkswagen,Jetta,2016,40067,13250,Automatic,FWD,Washington,Washington,
701562362,Lexus,RX 350,2014,40075,30000,Automatic,FWD,Washington,Washington,
705069746,Toyota,4Runner,2012,40164,25750,Automatic,FWD,Washington,Washington,
705332391,Ford,Escape,2015,40169,19500,Automatic,FWD,Washington,Washington,
705446981,Ford,Fusion Energi,2013,40170,16000,Automatic,FWD,Washington,Washington,
705583039,Lexus,ES 300h,2014,40175,26250,Automatic,FWD,Washington,Washington,
705447209,Mazda,CX-5,2014,40190,16500,Automatic,FWD,Washington,Washington,
703996804,Ford,C-Max Hybrid,2014,40229,15500,Automatic,FWD,Washington,Washington,
702278845,Ford,F-150,2014,40241,29750,Automatic,FWD,Washington,Washington,
703181340,Dodge,Grand Caravan,2015,40242,19000,Automatic,FWD,Washington,Washington,
705784754,Chevrolet,Equinox,2013,40304,15500,Automatic,FWD,Washington,Washington,
704428862,Mitsubishi,Outlander Sport,2014,40308,13750,Automatic,FWD,Washington,Washington,
704536972,Buick,Enclave,2014,40321,25500,Automatic,FWD,Washington,Washington,
698013024,Mercedes-Benz,unknown,2014,40327,36500,Automatic,FWD,Washington,Washington,
705817501,BMW,328,2013,40442,20000,Automatic,FWD,Washington,Washington,
705069863,Mercedes-Benz,unknown,2013,40454,23500,Automatic,FWD,Washington,Washington,
701562847,Volvo,XC70,2016,40477,29000,Automatic,FWD,Washington,Washington,
699845851,Nissan,Frontier,2015,40495,22000,Automatic,FWD,Washington,Washington,
705243978,BMW,X1,2014,40524,20250,Automatic,FWD,Washington,Washington,
705575540,Dodge,Durango,2014,40530,26000,Automatic,FWD,Washington,Washington,
701562361,Jeep,Cherokee,2014,40551,20000,Automatic,FWD,Washington,Washington,
701215760,Mazda,CX-9,2015,40571,20750,Automatic,FWD,Washington,Washington,
701058949,Jeep,Grand Cherokee,2015,40584,26500,Automatic,FWD,Washington,Washington,
702691036,Lincoln,MKX,2014,40606,22250,Automatic,FWD,Washington,Washington,
705817483,Ford,Focus,2015,40610,10750,Automatic,FWD,Washington,Washington,
701342759,Toyota,RAV4,2013,40622,19750,Automatic,FWD,Washington,Washington,
704642590,Chrysler,Town & Country,2014,40622,20250,Automatic,FWD,Washington,Washington,
701447583,MINI,Countryman,2014,40624,18500,Automatic,FWD,Washington,Washington,
705575389,GMC,Acadia,2014,40635,27750,Automatic,FWD,Washington,Washington,
705575671,Jeep,Wrangler Unlimited,2012,40658,27750,Automatic,FWD,Washington,Washington,
704834231,Jeep,Cherokee,2015,40671,17500,Automatic,FWD,Washington,Washington,
705817505,Honda,Civic,2014,40675,13750,Automatic,FWD,Washington,Washington,
704462805,Mercedes-Benz,unknown,2014,40679,22000,Automatic,FWD,Washington,Washington,
704883715,GMC,Acadia,2014,40714,22750,Automatic,FWD,Washington,Washington,
705817392,Ford,Fusion Energi,2013,40715,17000,Automatic,FWD,Washington,Washington,
703715172,BMW,750,2014,40722,42000,Automatic,FWD,Washington,Washington,
701562844,BMW,X5,2015,40736,36750,Automatic,FWD,Washington,Washington,
704352913,Ford,Expedition,2015,40752,28250,Automatic,FWD,Washington,Washington,
701563145,Cadillac,CTS,2015,40786,26250,Automatic,FWD,Washington,Washington,
700527181,Subaru,XV Crosstrek,2014,40789,19500,Automatic,FWD,Washington,Washington,
701562996,BMW,335,2013,40794,27250,Automatic,FWD,Washington,Washington,
705684091,Audi,A6,2014,40801,27500,Automatic,FWD,Washington,Washington,
704883698,Chevrolet,Silverado 1500,2015,40826,30250,Automatic,FWD,Washington,Washington,
703444934,BMW,X1,2014,40832,20500,Automatic,FWD,Washington,Washington,
704537144,Mazda,Mazda3,2014,40840,13500,Automatic,FWD,Washington,Washington,
705575700,Hyundai,Tucson,2014,40848,15500,Automatic,FWD,Washington,Washington,
704534115,BMW,328 Gran Turismo,2014,40849,26750,Automatic,FWD,Washington,Washington,
703899428,Toyota,Camry,2014,40916,15500,Automatic,FWD,Washington,Washington,
700165792,Cadillac,SRX,2014,40925,21750,Automatic,FWD,Washington,Washington,
704834490,Honda,Accord,2014,40929,18750,Automatic,FWD,Washington,Washington,
696284931,Audi,A4,2014,40939,23750,Automatic,FWD,Washington,Washington,
705784752,Chrysler,Town & Country,2014,40978,20250,Automatic,FWD,Washington,Washington,
702173956,Subaru,Forester,2013,41000,18500,Automatic,FWD,Washington,Washington,
705446321,Lincoln,MKZ,2014,41007,21500,Automatic,FWD,Washington,Washington,
696474162,Nissan,Maxima,2014,41039,19500,Automatic,FWD,Washington,Washington,
704642422,Ford,Explorer,2015,41043,29250,Automatic,FWD,Washington,Washington,
699846063,Kia,Sorento,2014,41106,19500,Automatic,FWD,Washington,Washington,
705332316,Volkswagen,Tiguan,2013,41109,14250,Automatic,FWD,Washington,Washington,
704833372,Subaru,Forester,2015,41200,24000,Automatic,FWD,Washington,Washington,
704834433,Ford,Fiesta,2015,41241,9750,Automatic,FWD,Washington,Washington,
705243977,Mercedes-Benz,unknown,2015,41272,28750,Automatic,FWD,Washington,Washington,
705684052,Jeep,Patriot,2015,41295,14500,Automatic,FWD,Washington,Washington,
705784740,Nissan,Frontier,2015,41304,22750,Automatic,FWD,Washington,Washington,
701851208,Chrysler,200,2015,41310,13250,Automatic,FWD,Washington,Washington,
702070219,Toyota,Prius v,2014,41311,17000,Automatic,FWD,Washington,Washington,
